DateTime,GpsPos,EventNumber,Data
2019-07-01 00:27:36,N4120.25E00209.17,640,714
2019-07-01 00:27:36,N4120.25E00209.17,650,683
2019-07-01 00:27:36,N4120.25E00209.17,760,81
2019-07-01 00:27:36,N4120.25E00209.17,770,86
2019-07-01 00:28:36,N4120.25E00209.17,331,4032
2019-07-01 00:28:36,N4120.25E00209.17,640,713
2019-07-01 00:28:36,N4120.25E00209.17,650,682
2019-07-01 00:28:36,N4120.25E00209.17,760,81
2019-07-01 00:28:36,N4120.25E00209.17,770,86
2019-07-01 00:29:36,N4120.25E00209.17,331,4049
2019-07-01 00:29:36,N4120.25E00209.17,640,713
2019-07-01 00:29:36,N4120.25E00209.17,650,681
2019-07-01 00:29:36,N4120.25E00209.17,760,81
2019-07-01 00:29:36,N4120.25E00209.17,770,86
2019-07-01 00:30:36,N4120.25E00209.17,331,4066
2019-07-01 00:30:36,N4120.25E00209.17,640,712
2019-07-01 00:30:36,N4120.25E00209.17,650,681
2019-07-01 00:30:36,N4120.25E00209.17,760,81
2019-07-01 00:30:36,N4120.25E00209.17,770,86
2019-07-01 00:31:36,N4120.25E00209.17,331,4083
2019-07-01 00:31:36,N4120.25E00209.17,640,712
2019-07-01 00:31:36,N4120.25E00209.17,650,680
2019-07-01 00:31:36,N4120.25E00209.17,760,81
2019-07-01 00:31:36,N4120.25E00209.17,770,86
2019-07-01 00:32:36,N4120.25E00209.17,331,4099
2019-07-01 00:32:36,N4120.25E00209.17,640,713
2019-07-01 00:32:36,N4120.25E00209.17,650,680
2019-07-01 00:32:36,N4120.25E00209.17,760,81
2019-07-01 00:32:36,N4120.25E00209.17,770,86
2019-07-01 00:33:36,N4120.25E00209.17,331,4115
2019-07-01 00:33:36,N4120.25E00209.17,640,711
2019-07-01 00:33:36,N4120.25E00209.17,650,679
2019-07-01 00:33:36,N4120.25E00209.17,760,81
2019-07-01 00:33:36,N4120.25E00209.17,770,86
2019-07-01 00:34:36,N4120.25E00209.17,331,4131
2019-07-01 00:34:36,N4120.25E00209.17,640,712
2019-07-01 00:34:36,N4120.25E00209.17,650,677
2019-07-01 00:34:36,N4120.25E00209.17,760,81
2019-07-01 00:34:36,N4120.25E00209.17,770,86
2019-07-01 00:35:00,-,240,0
2019-07-01 00:35:32,N4120.25E00209.17,805,0
2019-07-01 00:35:36,N4120.25E00209.17,331,4146
2019-07-01 00:35:36,N4120.25E00209.17,640,711
2019-07-01 00:35:36,N4120.25E00209.17,650,676
2019-07-01 00:35:36,N4120.25E00209.17,760,81
2019-07-01 00:35:36,N4120.25E00209.17,770,86
2019-07-01 00:36:36,N4120.25E00209.17,331,4164
2019-07-01 00:36:36,N4120.25E00209.17,640,713
2019-07-01 00:36:36,N4120.25E00209.17,650,679
