Team Tosca;;;;
PB-02439;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-06-24 08:47:06;N3709.66W00653.95;341;140;
2019-06-24 08:47:06;N3709.66W00653.95;650;921;
2019-06-24 08:47:06;N3709.66W00653.95;770;100;
2019-06-24 08:48:06;N3709.66W00653.95;341;144;
2019-06-24 08:48:06;N3709.66W00653.95;650;924;
2019-06-24 08:48:06;N3709.66W00653.95;770;100;
2019-06-24 08:49:06;N3709.66W00653.95;341;147;
2019-06-24 08:49:06;N3709.66W00653.95;650;919;
2019-06-24 08:49:06;N3709.66W00653.95;770;100;
2019-06-24 08:50:06;N3709.66W00653.95;341;151;
2019-06-24 08:50:06;N3709.66W00653.95;650;893;
2019-06-24 08:50:06;N3709.66W00653.95;770;100;
2019-06-24 08:51:06;N3709.66W00653.95;341;155;
2019-06-24 08:51:06;N3709.66W00653.95;650;830;
2019-06-24 08:51:06;N3709.66W00653.95;770;100;
2019-06-24 08:52:06;N3709.66W00653.95;341;159;
2019-06-24 08:52:06;N3709.66W00653.95;650;861;
2019-06-24 08:52:06;N3709.66W00653.95;770;100;
2019-06-24 08:53:06;N3709.66W00653.95;341;163;
2019-06-24 08:53:06;N3709.66W00653.95;650;885;
2019-06-24 08:53:06;N3709.66W00653.95;770;100;
2019-06-24 08:54:06;N3709.66W00653.95;341;167;
2019-06-24 08:54:06;N3709.66W00653.95;650;896;
2019-06-24 08:54:06;N3709.66W00653.95;770;100;
2019-06-24 08:55:06;N3709.66W00653.95;341;171;
2019-06-24 08:55:06;N3709.66W00653.95;650;911;
2019-06-24 08:55:06;N3709.66W00653.95;770;100;
2019-06-24 08:56:06;N3709.66W00653.95;341;175;
2019-06-24 08:56:06;N3709.66W00653.95;650;888;
2019-06-24 08:56:06;N3709.66W00653.95;770;100;
2019-06-24 08:57:06;N3709.66W00653.95;341;179;
2019-06-24 08:57:06;N3709.66W00653.95;650;867;
2019-06-24 08:57:06;N3709.66W00653.95;770;100;
2019-06-24 08:58:06;N3709.66W00653.95;341;183;
2019-06-24 08:58:06;N3709.66W00653.95;650;858;
2019-06-24 08:58:06;N3709.66W00653.95;770;100;
2019-06-24 08:59:06;N3709.66W00653.95;341;187;
2019-06-24 08:59:06;N3709.66W00653.95;650;877;
2019-06-24 08:59:06;N3709.66W00653.95;770;100;
2019-06-24 09:00:06;N3709.66W00653.95;341;191;
2019-06-24 09:00:06;N3709.66W00653.95;650;904;
2019-06-24 09:00:06;N3709.66W00653.95;770;100;
2019-06-24 09:01:06;N3709.66W00653.95;341;195;
2019-06-24 09:01:06;N3709.66W00653.95;650;908;
2019-06-24 09:01:06;N3709.66W00653.95;770;100;
2019-06-24 09:02:06;N3709.66W00653.95;341;199;
2019-06-24 09:02:06;N3709.66W00653.95;650;875;
2019-06-24 09:02:06;N3709.66W00653.95;770;100;
2019-06-24 09:03:06;N3709.66W00653.95;341;203;
2019-06-24 09:03:06;N3709.66W00653.95;650;857;
2019-06-24 09:03:06;N3709.66W00653.95;770;100;
2019-06-24 09:04:06;N3709.66W00653.95;341;207;
2019-06-24 09:04:06;N3709.66W00653.95;650;857;
2019-06-24 09:04:06;N3709.66W00653.95;770;100;
2019-06-24 09:05:06;N3709.66W00653.95;341;211;
2019-06-24 09:05:06;N3709.66W00653.95;650;869;
2019-06-24 09:05:06;N3709.66W00653.95;770;100;
2019-06-24 09:06:06;N3709.66W00653.95;341;215;
2019-06-24 09:06:06;N3709.66W00653.95;650;896;
2019-06-24 09:06:06;N3709.66W00653.95;770;100;
2019-06-24 09:07:06;N3709.66W00653.95;341;219;
2019-06-24 09:07:06;N3709.66W00653.95;650;918;
2019-06-24 09:07:06;N3709.66W00653.95;770;100;
2019-06-24 09:08:06;N3709.66W00653.95;341;223;
2019-06-24 09:08:06;N3709.66W00653.95;650;809;
2019-06-24 09:08:06;N3709.66W00653.95;770;100;
2019-06-24 09:09:06;N3709.66W00653.95;341;227;
2019-06-24 09:09:06;N3709.66W00653.95;650;830;
2019-06-24 09:09:06;N3709.66W00653.95;770;100;
2019-06-24 09:10:06;N3709.66W00653.95;341;231;
2019-06-24 09:10:06;N3709.66W00653.95;650;850;
2019-06-24 09:10:06;N3709.66W00653.95;770;100;
2019-06-24 09:11:07;N3709.66W00653.95;341;235;
2019-06-24 09:11:07;N3709.66W00653.95;650;901;
2019-06-24 09:11:07;N3709.66W00653.95;770;100;
2019-06-24 09:12:07;N3709.66W00653.95;341;239;
2019-06-24 09:12:07;N3709.66W00653.95;650;890;
2019-06-24 09:12:07;N3709.66W00653.95;770;100;
2019-06-24 09:13:07;N3709.66W00653.95;341;243;
2019-06-24 09:13:07;N3709.66W00653.95;650;807;
2019-06-24 09:13:07;N3709.66W00653.95;770;100;
2019-06-24 09:14:07;N3709.66W00653.95;341;247;
2019-06-24 09:14:07;N3709.66W00653.95;650;806;
2019-06-24 09:14:07;N3709.66W00653.95;770;100;
2019-06-24 09:15:07;N3709.66W00653.95;341;251;
2019-06-24 09:15:07;N3709.66W00653.95;650;894;
2019-06-24 09:15:07;N3709.66W00653.95;770;100;
2019-06-24 09:16:07;N3709.66W00653.95;341;255;
2019-06-24 09:16:07;N3709.66W00653.95;650;908;
2019-06-24 09:16:07;N3709.66W00653.95;770;100;
2019-06-24 09:17:07;N3709.66W00653.95;341;260;
2019-06-24 09:17:07;N3709.66W00653.95;650;840;
2019-06-24 09:17:07;N3709.66W00653.95;770;100;
2019-06-24 09:18:07;N3709.66W00653.95;341;264;
2019-06-24 09:18:07;N3709.66W00653.95;650;816;
2019-06-24 09:18:07;N3709.66W00653.95;770;100;
2019-06-24 09:19:07;N3709.66W00653.95;341;268;
2019-06-24 09:19:07;N3709.66W00653.95;650;854;
2019-06-24 09:19:07;N3709.66W00653.95;770;100;
2019-06-24 09:20:07;N3709.66W00653.95;341;272;
2019-06-24 09:20:07;N3709.66W00653.95;650;873;
2019-06-24 09:20:07;N3709.66W00653.95;770;100;
2019-06-24 09:21:07;N3709.66W00653.95;341;277;
2019-06-24 09:21:07;N3709.66W00653.95;650;882;
2019-06-24 09:21:07;N3709.66W00653.95;770;100;
2019-06-24 09:22:07;N3709.66W00653.95;341;281;
2019-06-24 09:22:07;N3709.66W00653.95;650;837;
2019-06-24 09:22:07;N3709.66W00653.95;770;100;
2019-06-24 09:23:07;N3709.66W00653.95;341;285;
2019-06-24 09:23:07;N3709.66W00653.95;650;790;
2019-06-24 09:23:07;N3709.66W00653.95;770;100;
2019-06-24 09:24:07;N3709.66W00653.95;341;290;
2019-06-24 09:24:07;N3709.66W00653.95;650;856;
2019-06-24 09:24:07;N3709.66W00653.95;770;100;
2019-06-24 09:25:07;N3709.66W00653.95;341;294;
2019-06-24 09:25:07;N3709.66W00653.95;650;875;
2019-06-24 09:25:07;N3709.66W00653.95;770;100;
2019-06-24 09:26:07;N3709.66W00653.95;341;298;
2019-06-24 09:26:07;N3709.66W00653.95;650;865;
2019-06-24 09:26:07;N3709.66W00653.95;770;100;
2019-06-24 09:27:07;N3709.66W00653.95;341;303;
2019-06-24 09:27:07;N3709.66W00653.95;650;784;
2019-06-24 09:27:07;N3709.66W00653.95;770;100;
2019-06-24 09:28:07;N3709.66W00653.95;341;307;
2019-06-24 09:28:07;N3709.66W00653.95;650;783;
2019-06-24 09:28:07;N3709.66W00653.95;770;100;
2019-06-24 09:29:07;N3709.66W00653.95;341;311;
2019-06-24 09:29:07;N3709.66W00653.95;650;891;
2019-06-24 09:29:07;N3709.66W00653.95;770;100;
2019-06-24 09:30:07;N3709.66W00653.95;341;316;
2019-06-24 09:30:07;N3709.66W00653.95;650;902;
2019-06-24 09:30:07;N3709.66W00653.95;770;100;
2019-06-24 09:31:07;N3709.66W00653.95;341;320;
2019-06-24 09:31:07;N3709.66W00653.95;650;771;
2019-06-24 09:31:07;N3709.66W00653.95;770;100;
2019-06-24 09:32:07;N3709.66W00653.95;341;325;
2019-06-24 09:32:07;N3709.66W00653.95;650;756;
