Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-03-07 06:14:33;N5157.7012E00402.427;331;320;
2019-03-07 06:14:33;N5157.7012E00402.427;650;1407;
2019-03-07 06:14:33;N5157.7012E00402.427;770;100;
2019-03-07 06:15:33;N5157.7013E00402.427;331;331;
2019-03-07 06:15:33;N5157.7013E00402.427;650;1403;
2019-03-07 06:15:33;N5157.7013E00402.427;770;100;
2019-03-07 06:16:23;-;240;0;
2019-03-07 06:16:33;N5157.7013E00402.427;650;1411;
2019-03-07 06:16:33;N5157.7013E00402.427;770;100;
2019-03-07 06:17:15;N5157.7013E00402.427;806;0;
2019-03-07 06:17:33;N5157.7013E00402.427;331;349;
2019-03-07 06:17:33;N5157.7013E00402.427;650;1420;
2019-03-07 06:17:33;N5157.7013E00402.427;770;100;
2019-03-07 06:18:33;N5157.7013E00402.427;331;360;
2019-03-07 06:18:33;N5157.7013E00402.427;650;1431;
2019-03-07 06:18:33;N5157.7013E00402.427;770;100;
2019-03-07 06:19:33;N5157.7013E00402.427;331;371;
2019-03-07 06:19:33;N5157.7013E00402.427;650;1438;
2019-03-07 06:19:33;N5157.7013E00402.427;770;100;
2019-03-07 06:20:33;N5157.7013E00402.427;331;382;
2019-03-07 06:20:33;N5157.7013E00402.427;650;1446;
2019-03-07 06:20:33;N5157.7013E00402.427;770;100;
2019-03-07 06:21:33;N5157.7013E00402.428;331;393;
2019-03-07 06:21:33;N5157.7013E00402.428;650;1446;
2019-03-07 06:21:33;N5157.7013E00402.428;770;100;
2019-03-07 06:22:33;N5157.7012E00402.428;331;404;
2019-03-07 06:22:33;N5157.7012E00402.428;650;1449;
2019-03-07 06:22:33;N5157.7012E00402.428;770;100;
2019-03-07 06:23:33;N5157.7013E00402.428;331;416;
2019-03-07 06:23:33;N5157.7013E00402.428;650;1448;
2019-03-07 06:23:33;N5157.7013E00402.428;770;100;
2019-03-07 06:24:33;N5157.7013E00402.428;331;428;
2019-03-07 06:24:33;N5157.7013E00402.428;650;1439;
2019-03-07 06:24:33;N5157.7013E00402.428;770;100;
2019-03-07 06:25:33;N5157.7013E00402.428;331;440;
2019-03-07 06:25:33;N5157.7013E00402.428;650;1439;
2019-03-07 06:25:33;N5157.7013E00402.428;770;100;
2019-03-07 06:26:33;N5157.7014E00402.428;331;452;
2019-03-07 06:26:33;N5157.7014E00402.428;650;1428;
2019-03-07 06:26:33;N5157.7014E00402.428;770;100;
2019-03-07 06:27:34;N5157.7013E00402.428;331;463;
2019-03-07 06:27:34;N5157.7013E00402.428;650;1431;
2019-03-07 06:27:34;N5157.7013E00402.428;770;100;
2019-03-07 06:28:34;N5157.7012E00402.428;331;474;
2019-03-07 06:28:34;N5157.7012E00402.428;650;1436;
2019-03-07 06:28:34;N5157.7012E00402.428;770;100;
2019-03-07 06:29:34;N5157.7011E00402.428;331;484;
2019-03-07 06:29:34;N5157.7011E00402.428;650;1442;
2019-03-07 06:29:34;N5157.7011E00402.428;770;100;
2019-03-07 06:30:34;N5157.7011E00402.428;331;494;
2019-03-07 06:30:34;N5157.7011E00402.428;650;1443;
2019-03-07 06:30:34;N5157.7011E00402.428;770;100;
2019-03-07 06:31:34;N5157.7011E00402.428;331;504;
2019-03-07 06:31:34;N5157.7011E00402.428;650;1444;
2019-03-07 06:31:34;N5157.7011E00402.428;770;100;
2019-03-07 06:32:34;N5157.7012E00402.428;331;513;
2019-03-07 06:32:34;N5157.7012E00402.428;650;1442;
2019-03-07 06:32:34;N5157.7012E00402.428;770;100;
2019-03-07 06:33:34;N5157.7010E00402.427;331;523;
2019-03-07 06:33:34;N5157.7010E00402.427;650;1440;
2019-03-07 06:33:34;N5157.7010E00402.427;770;100;
2019-03-07 06:34:34;N5157.7009E00402.428;331;532;
