Team Toccata;;
PB-01998;;
V3.1.17 ;;
DateTime;AlarmNumber;
2019-05-08 09:07:38;33;
2019-05-08 23:31:14;75;
2019-05-10 14:24:17;1117;
2019-05-10 14:24:17;1183;
2019-05-10 14:25:52;1117;
2019-05-10 14:25:52;1183;
2019-05-10 14:26:56;1117;
2019-05-10 14:26:56;1183;
2019-05-11 13:55:10;1117;
2019-05-11 13:55:10;1183;
2019-05-11 14:01:56;1117;
2019-05-11 14:01:56;1183;
2019-05-11 14:07:03;1117;
2019-05-11 14:07:03;1183;
2019-05-11 14:43:37;1117;
2019-05-11 14:43:37;1183;
2019-05-12 19:58:07;2140;
2019-05-17 02:15:09;40;
2019-05-17 02:18:02;40;
2019-05-22 07:53:45;40;
2019-05-22 08:16:54;40;
2019-05-24 08:46:00;33;
2019-05-24 08:54:31;66;
2019-05-29 19:03:04;96;
2019-05-31 00:09:05;29;
2019-05-31 00:16:01;66;
2019-05-31 00:22:24;66;
2019-05-31 00:30:13;2154;
2019-05-31 00:30:15;29;
2019-05-31 00:38:55;2154;
2019-05-31 00:39:00;29;
2019-05-31 00:47:45;2154;
2019-05-31 00:47:50;29;
2019-05-31 00:56:30;2154;
2019-05-31 00:56:35;29;
2019-05-31 01:00:26;1117;
2019-05-31 01:00:26;1183;
2019-05-31 01:04:29;2154;
2019-05-31 04:41:34;2154;
2019-05-31 08:27:31;40;
2019-05-31 08:27:54;13;
2019-05-31 09:37:51;2154;
2019-05-31 09:52:59;2154;
2019-05-31 09:53:04;29;
2019-05-31 10:01:01;2154;
2019-05-31 13:14:14;2154;
2019-05-31 22:55:45;2154;
2019-05-31 22:55:50;29;
2019-05-31 23:03:44;2154;
2019-05-31 23:05:40;2154;
2019-06-01 02:30:08;2154;
2019-06-01 06:07:02;2140;
2019-06-02 19:12:09;2165;
2019-06-02 19:12:09;2130;
2019-06-02 19:12:16;2154;
2019-06-02 19:12:18;2131;
2019-06-02 19:12:18;77;
2019-06-02 19:12:24;2160;
2019-06-02 19:12:27;2161;
2019-06-02 19:13:07;2161;
2019-06-02 19:13:21;2161;
2019-06-02 19:20:53;2122;
2019-06-02 19:20:53;2126;
2019-06-02 19:20:53;2137;
2019-06-02 19:20:53;2187;
2019-06-02 19:20:54;2138;
2019-06-02 19:20:57;2109;
2019-06-02 19:20:57;2113;
2019-06-02 19:20:57;2128;
2019-06-02 19:20:57;2129;
2019-06-02 19:20:57;2181;
2019-06-02 19:21:12;2151;
2019-06-02 19:24:12;2160;
2019-06-02 19:24:12;2161;
2019-06-02 19:24:17;2130;
2019-06-02 19:24:20;2131;
2019-06-02 19:27:30;2161;
2019-06-02 19:27:58;2161;
2019-06-02 19:37:57;2122;
2019-06-02 19:37:57;2126;
2019-06-02 19:37:57;2137;
2019-06-02 19:37:57;2187;
2019-06-02 19:37:58;2138;
2019-06-02 19:38:01;2109;
2019-06-02 19:38:01;2113;
2019-06-02 19:38:01;2128;
2019-06-02 19:38:01;2129;
2019-06-02 19:38:01;2181;
2019-06-02 19:38:16;2151;
2019-06-02 19:38:21;2170;
2019-06-02 19:38:21;2171;
2019-06-02 20:01:23;2160;
2019-06-02 20:01:23;2161;
2019-06-02 20:01:28;2130;
2019-06-02 20:01:31;2131;
2019-06-02 20:04:57;1117;
2019-06-02 20:04:57;1183;
2019-06-02 20:07:10;2161;
2019-06-02 21:00:23;2161;
2019-06-02 21:00:32;33;
2019-06-02 21:07:06;1117;
2019-06-02 21:07:06;1183;
2019-06-02 21:09:40;2183;
2019-06-02 21:09:41;2117;
2019-06-02 21:14:18;33;
2019-06-02 21:16:28;1117;
2019-06-02 21:16:28;1183;
2019-06-02 21:16:28;2117;
2019-06-02 21:16:28;2183;
2019-06-02 22:28:32;2122;
2019-06-02 22:28:32;2126;
2019-06-02 22:28:32;2137;
2019-06-02 22:28:32;2187;
2019-06-02 22:28:33;2138;
2019-06-02 22:28:36;2109;
2019-06-02 22:28:36;2113;
2019-06-02 22:28:36;2128;
2019-06-02 22:28:36;2129;
2019-06-02 22:28:36;2181;
2019-06-02 22:28:51;2151;
2019-06-02 22:28:56;2170;
2019-06-02 22:28:56;2171;
2019-06-05 15:35:49;33;
2019-06-05 16:41:20;1117;
2019-06-05 16:41:20;1183;
2019-06-05 16:41:20;2117;
2019-06-05 16:41:20;2183;
2019-06-05 16:57:03;29;
2019-06-05 17:04:45;29;
2019-06-05 17:14:05;29;
2019-06-05 17:15:12;1117;
2019-06-05 17:15:12;1183;
2019-06-05 17:15:42;29;
2019-06-05 17:16:47;29;
2019-06-05 17:17:30;1117;
2019-06-05 17:17:30;1183;
2019-06-05 17:17:57;29;
2019-06-05 17:22:10;29;
2019-06-05 18:42:46;1117;
2019-06-05 18:42:46;1183;
2019-06-05 18:43:13;29;
2019-06-05 18:46:24;1117;
2019-06-05 18:46:24;1183;
2019-06-05 18:50:13;1117;
2019-06-05 18:50:13;1183;
2019-06-05 19:09:15;13;
2019-06-07 01:04:41;2140;
2019-06-09 12:42:33;1117;
2019-06-09 12:42:33;1183;
2019-06-09 12:42:59;29;
2019-06-09 12:43:30;1117;
2019-06-09 12:43:30;1183;
2019-06-09 13:48:30;1122;
2019-06-09 13:48:30;1126;
2019-06-09 13:48:30;1137;
2019-06-09 13:48:30;1187;
2019-06-09 13:48:31;1138;
2019-06-09 13:48:34;1109;
2019-06-09 13:48:34;1113;
2019-06-09 13:48:34;1128;
2019-06-09 13:48:34;1129;
2019-06-09 13:48:34;1181;
2019-06-09 13:48:49;1151;
2019-06-09 13:48:54;1170;
2019-06-09 13:48:54;1171;
2019-06-09 13:50:58;1117;
2019-06-09 13:50:58;1183;
2019-06-09 16:46:15;2154;
2019-06-09 17:20:45;13;
2019-06-09 17:29:00;2154;
2019-06-09 18:53:00;2122;
2019-06-09 18:53:00;2126;
2019-06-09 18:53:00;2137;
2019-06-09 18:53:00;2187;
2019-06-09 18:53:01;2138;
2019-06-09 18:53:04;2109;
2019-06-09 18:53:04;2113;
2019-06-09 18:53:04;2128;
2019-06-09 18:53:04;2129;
2019-06-09 18:53:04;2181;
2019-06-09 18:53:19;2151;
2019-06-09 18:53:24;2170;
2019-06-09 18:53:24;2171;
2019-06-09 20:06:16;96;
2019-06-09 21:30:37;29;
2019-06-09 21:32:00;29;
2019-06-09 21:36:33;29;
2019-06-09 21:38:05;29;
2019-06-09 21:52:13;29;
2019-06-09 22:03:25;29;
2019-06-09 22:04:36;29;
2019-06-09 22:05:35;29;
2019-06-09 22:25:03;1122;
2019-06-09 22:25:03;1126;
2019-06-09 22:25:03;1137;
2019-06-09 22:25:03;1187;
2019-06-09 22:25:04;1138;
2019-06-09 22:25:07;1109;
2019-06-09 22:25:07;1113;
2019-06-09 22:25:07;1128;
2019-06-09 22:25:07;1181;
2019-06-09 22:25:09;1117;
2019-06-09 22:25:09;1183;
2019-06-09 22:25:22;1151;
2019-06-09 22:25:27;1170;
2019-06-09 22:25:27;1171;
2019-06-09 22:28:06;2154;
2019-06-09 23:13:59;1129;
2019-06-09 23:41:00;1129;
2019-06-09 23:47:02;1129;
2019-06-09 23:49:04;96;
2019-06-09 23:51:22;1122;
2019-06-09 23:51:22;1137;
2019-06-09 23:51:22;1187;
2019-06-09 23:51:23;1138;
2019-06-09 23:51:26;1109;
2019-06-09 23:51:26;1113;
2019-06-09 23:51:26;1128;
2019-06-09 23:51:26;1181;
2019-06-09 23:51:41;1151;
2019-06-09 23:51:46;1170;
2019-06-09 23:51:46;1171;
2019-06-09 23:56:08;1160;
2019-06-09 23:56:13;1130;
2019-06-09 23:56:14;1161;
2019-06-09 23:56:16;1131;
2019-06-09 23:57:08;1129;
2019-06-10 00:01:34;1129;
2019-06-10 00:04:35;1129;
2019-06-10 00:06:26;1122;
2019-06-10 00:06:26;1137;
2019-06-10 00:06:26;1187;
2019-06-10 00:06:27;1138;
2019-06-10 00:06:30;1109;
2019-06-10 00:06:30;1113;
2019-06-10 00:06:30;1128;
2019-06-10 00:06:30;1181;
2019-06-10 00:06:45;1151;
2019-06-10 00:06:50;1170;
2019-06-10 00:06:50;1171;
2019-06-10 00:09:21;1160;
2019-06-10 00:09:26;1130;
2019-06-10 00:09:27;1161;
2019-06-10 00:09:29;1131;
2019-06-10 00:13:13;1129;
2019-06-10 00:15:52;96;
2019-06-10 00:29:27;1160;
2019-06-10 00:29:32;1130;
2019-06-10 00:29:33;1161;
2019-06-10 00:29:35;1131;
2019-06-10 00:30:20;1161;
2019-06-10 00:30:36;1161;
2019-06-10 00:33:01;1122;
2019-06-10 00:33:01;1137;
2019-06-10 00:33:01;1187;
2019-06-10 00:33:02;1129;
2019-06-10 00:33:02;1138;
2019-06-10 00:33:05;1109;
2019-06-10 00:33:05;1113;
2019-06-10 00:33:05;1128;
2019-06-10 00:33:05;1181;
2019-06-10 00:33:20;1151;
2019-06-10 00:33:25;1170;
2019-06-10 00:33:25;1171;
2019-06-10 00:47:42;2154;
2019-06-10 01:29:19;2154;
2019-06-10 02:47:37;40;
2019-06-10 02:56:09;2154;
2019-06-10 02:58:54;71;
2019-06-10 03:11:24;2154;
2019-06-10 04:27:59;2154;
2019-06-10 04:28:57;40;
2019-06-10 04:29:18;13;
2019-06-10 04:37:09;2154;
2019-06-10 05:31:40;13;
2019-06-10 05:43:23;2154;
2019-06-10 05:53:53;2154;
2019-06-10 06:10:38;2154;
2019-06-10 06:47:03;2154;
2019-06-10 08:31:43;2154;
2019-06-10 08:34:23;2154;
2019-06-10 10:30:43;2154;
2019-06-10 11:56:38;2154;
2019-06-10 22:44:19;2140;
2019-06-11 23:32:27;2154;
2019-06-11 23:40:17;2154;
2019-06-11 23:45:33;2154;
2019-06-12 00:16:46;2154;
2019-06-12 00:34:00;2154;
2019-06-12 00:41:37;2154;
2019-06-12 01:23:30;2154;
2019-06-12 01:46:14;2154;
2019-06-12 01:55:36;2154;
2019-06-12 02:15:49;2154;
2019-06-12 02:31:16;2154;
2019-06-12 02:37:04;2154;
2019-06-12 03:01:53;2154;
2019-06-12 03:36:57;66;
2019-06-12 03:38:21;2182;
2019-06-12 03:38:21;77;
2019-06-12 03:43:02;1117;
2019-06-12 03:43:02;1183;
2019-06-12 03:43:02;2117;
2019-06-12 03:43:02;2183;
2019-06-12 03:49:22;2182;
2019-06-12 03:49:22;77;
2019-06-12 03:50:50;1117;
2019-06-12 03:50:50;1183;
2019-06-12 03:50:50;2117;
2019-06-12 03:50:50;2183;
2019-06-12 14:45:48;96;
2019-06-13 17:40:34;2119;
2019-06-13 17:40:34;2185;
2019-06-13 18:03:10;1117;
2019-06-13 18:03:10;1183;
2019-06-13 18:03:10;2117;
2019-06-13 18:03:10;2183;
2019-06-13 20:14:54;2119;
2019-06-13 20:14:54;2185;
2019-06-13 20:53:04;1117;
2019-06-13 20:53:04;1183;
2019-06-13 20:53:04;2117;
2019-06-13 20:53:04;2183;
2019-06-15 18:44:39;1117;
2019-06-15 18:44:39;1183;
2019-06-15 18:44:39;2117;
2019-06-15 18:44:39;2183;
2019-06-16 14:05:09;33;
2019-06-18 16:29:39;2182;
2019-06-18 16:29:39;77;
2019-06-18 16:32:59;1117;
2019-06-18 16:32:59;1183;
2019-06-18 16:32:59;2117;
2019-06-18 16:32:59;2183;
2019-06-18 16:36:26;2116;
2019-06-18 16:36:26;77;
2019-06-18 16:42:24;1117;
2019-06-18 16:42:24;1183;
2019-06-18 16:42:24;2117;
2019-06-18 16:42:24;2183;
2019-06-18 16:47:22;2182;
2019-06-18 16:47:22;77;
2019-06-18 16:52:56;1117;
2019-06-18 16:52:56;1183;
2019-06-18 16:52:56;2117;
2019-06-18 16:52:56;2183;
2019-06-18 16:59:41;2182;
2019-06-18 16:59:41;77;
2019-06-18 17:00:44;1117;
2019-06-18 17:00:44;1183;
2019-06-18 17:00:44;2117;
2019-06-18 17:00:44;2183;
2019-06-18 18:44:51;96;
2019-06-19 15:34:00;2154;
2019-06-19 15:45:23;2116;
2019-06-19 15:45:23;77;
2019-06-19 15:46:19;1117;
2019-06-19 15:46:19;1183;
2019-06-19 15:46:19;2117;
2019-06-19 15:46:19;2183;
2019-06-19 15:52:21;2182;
2019-06-19 15:52:21;77;
2019-06-19 15:54:27;1117;
2019-06-19 15:54:27;1183;
2019-06-19 15:54:27;2117;
2019-06-19 15:54:27;2183;
2019-06-19 15:59:18;2182;
2019-06-19 15:59:19;77;
2019-06-19 16:07:47;2154;
2019-06-19 16:17:15;2154;
2019-06-19 16:27:29;2154;
2019-06-19 22:29:29;2140;
2019-06-21 06:29:38;33;
2019-06-22 06:03:58;66;
2019-06-26 09:15:08;2119;
2019-06-26 09:15:08;2185;
2019-06-26 09:44:59;1117;
2019-06-26 09:44:59;1183;
2019-06-26 09:44:59;2117;
2019-06-26 09:44:59;2183;
2019-06-26 11:01:48;2119;
2019-06-26 11:01:48;2185;
2019-06-26 11:04:44;1117;
2019-06-26 11:04:44;1183;
2019-06-26 11:04:44;2117;
2019-06-26 11:04:44;2183;
2019-06-26 12:20:20;2119;
2019-06-26 12:20:20;2185;
2019-06-26 12:24:43;1117;
2019-06-26 12:24:43;1183;
2019-06-26 12:24:43;2117;
2019-06-26 12:24:43;2183;
2019-06-26 13:32:13;2119;
2019-06-26 13:32:13;2185;
2019-06-26 13:32:54;1117;
2019-06-26 13:32:54;1183;
2019-06-26 13:32:54;2117;
2019-06-26 13:32:54;2183;
2019-06-26 20:36:46;2119;
2019-06-26 20:36:46;2185;
2019-06-26 21:05:05;2118;
2019-06-26 21:05:05;2184;
2019-06-27 06:58:05;2154;
2019-06-30 13:00:15;2165;
2019-06-30 13:00:17;2130;
2019-06-30 13:08:45;2165;
2019-06-30 13:08:45;2130;
2019-06-30 13:38:15;1117;
2019-06-30 13:38:15;1183;
2019-06-30 13:42:05;2117;
2019-06-30 13:42:05;2183;
2019-06-30 15:52:48;40;
2019-06-30 16:12:54;40;
2019-06-30 16:33:18;40;
2019-06-30 18:45:50;40;
2019-06-30 18:47:35;40;
2019-06-30 18:58:15;40;
2019-06-30 20:43:38;13;
2019-06-30 21:43:14;29;
2019-06-30 21:49:52;1117;
2019-06-30 21:49:52;1183;
2019-06-30 21:51:03;29;
2019-06-30 21:52:09;29;
2019-07-01 02:50:10;13;
2019-07-01 07:59:49;40;
2019-07-01 08:07:48;40;
2019-07-01 08:09:37;29;
2019-07-01 08:11:20;1117;
2019-07-01 08:11:20;1183;
2019-07-01 08:12:22;29;
2019-07-01 08:14:50;1117;
2019-07-01 08:14:50;1183;
2019-07-01 08:15:39;29;
2019-07-01 08:17:03;1117;
2019-07-01 08:17:03;1183;
2019-07-01 08:18:16;29;
2019-07-01 08:20:10;1117;
2019-07-01 08:20:10;1183;
2019-07-01 08:21:14;29;
2019-07-01 08:25:14;40;
2019-07-01 08:28:07;40;
2019-07-01 08:46:36;29;
2019-07-01 08:48:10;1117;
2019-07-01 08:48:10;1183;
2019-07-01 08:50:01;29;
2019-07-01 08:50:30;1117;
2019-07-01 08:50:30;1183;
2019-07-01 08:51:06;29;
2019-07-01 08:51:15;1117;
2019-07-01 08:51:15;1183;
2019-07-01 08:52:11;29;
2019-07-01 08:52:31;1117;
2019-07-01 08:52:31;1183;
2019-07-01 08:53:46;29;
2019-07-01 08:56:35;1117;
2019-07-01 08:56:35;1183;
2019-07-01 08:57:27;29;
2019-07-01 08:57:55;1117;
2019-07-01 08:57:55;1183;
2019-07-01 08:58:43;29;
2019-07-01 08:59:27;29;
2019-07-01 09:00:09;1117;
2019-07-01 09:00:09;1183;
2019-07-01 09:03:12;40;
2019-07-01 09:03:22;40;
2019-07-01 16:11:34;40;
2019-07-01 16:12:51;40;
2019-07-01 17:19:32;29;
2019-07-02 06:29:25;33;
2019-07-02 12:49:30;66;
2019-07-03 08:38:26;33;
2019-07-05 10:27:53;19;
2019-07-05 10:27:53;25;
2019-07-05 10:27:55;2170;
2019-07-05 10:27:55;77;
2019-07-05 10:39:02;1117;
2019-07-05 10:39:02;1183;
2019-07-05 10:49:33;40;
2019-07-05 10:50:09;40;
2019-07-05 10:51:21;306;
2019-07-05 11:24:35;306;
2019-07-05 11:38:18;40;
2019-07-05 11:39:34;306;
2019-07-05 13:08:25;306;
2019-07-05 13:22:30;29;
2019-07-05 13:23:24;1117;
2019-07-05 13:23:24;1183;
2019-07-05 13:24:45;29;
2019-07-05 13:25:56;29;
2019-07-05 13:27:38;1117;
2019-07-05 13:27:38;1183;
2019-07-05 13:28:46;29;
2019-07-05 13:31:55;40;
2019-07-05 13:31:59;306;
2019-07-05 13:32:19;13;
2019-07-05 13:40:10;2154;
2019-07-05 13:40:45;306;
2019-07-05 13:43:03;14;
2019-07-05 14:12:39;29;
2019-07-05 14:13:26;1117;
2019-07-05 14:13:26;1183;
2019-07-05 14:23:03;29;
2019-07-05 14:29:14;33;
2019-07-05 14:34:14;1117;
2019-07-05 14:34:14;1183;
2019-07-05 14:37:08;1117;
2019-07-05 14:37:08;1183;
2019-07-05 15:01:04;1117;
2019-07-05 15:01:04;1183;
2019-07-05 15:35:45;1117;
2019-07-05 15:35:45;1183;
2019-07-05 15:58:40;2154;
2019-07-05 16:00:48;29;
2019-07-05 16:01:03;1117;
2019-07-05 16:01:03;1183;
2019-07-05 16:05:45;1117;
2019-07-05 16:05:45;1183;
2019-07-05 16:11:59;14;
2019-07-05 16:12:38;29;
2019-07-05 16:14:18;1117;
2019-07-05 16:14:18;1183;
2019-07-05 16:14:48;29;
2019-07-05 16:15:18;1117;
2019-07-05 16:15:18;1183;
2019-07-05 16:15:34;1117;
2019-07-05 16:15:34;1183;
2019-07-05 16:19:59;2154;
2019-07-05 16:22:14;29;
2019-07-05 16:28:34;33;
2019-07-05 16:30:01;66;
2019-07-06 16:27:32;2140;
2019-07-07 06:36:14;66;
2019-07-09 11:00:26;66;
2019-07-11 10:05:17;2154;
2019-07-11 23:20:36;13;
2019-07-11 23:29:19;2154;
2019-07-12 05:51:33;2154;
2019-07-12 05:59:57;2154;
2019-07-12 06:01:52;2154;
2019-07-12 06:12:31;2154;
2019-07-12 06:23:03;2154;
2019-07-12 06:26:44;2154;
2019-07-12 08:04:05;2154;
2019-07-12 09:33:53;2154;
2019-07-12 12:00:57;2154;
2019-07-12 12:03:05;2154;
2019-07-12 12:04:23;2154;
2019-07-12 12:12:43;2154;
2019-07-12 15:34:13;2154;
2019-07-12 17:15:56;2154;
2019-07-12 17:39:55;13;
2019-07-12 17:54:07;2154;
2019-07-12 17:56:40;2154;
2019-07-13 02:51:15;2152;
2019-07-13 03:39:35;2152;
2019-07-13 03:57:19;2152;
2019-07-13 04:17:02;2152;
2019-07-13 04:26:28;2152;
2019-07-13 04:42:36;2152;
2019-07-13 05:31:28;2152;
2019-07-13 06:32:11;2152;
2019-07-13 12:06:50;2182;
2019-07-13 12:06:50;77;
2019-07-13 12:15:11;13;
2019-07-13 14:00:13;40;
2019-07-16 14:43:40;66;
2019-07-18 16:03:24;1122;
2019-07-18 16:03:24;1126;
2019-07-18 16:03:24;1137;
2019-07-18 16:03:24;1187;
2019-07-18 16:03:25;1138;
2019-07-18 16:03:28;1109;
2019-07-18 16:03:28;1113;
2019-07-18 16:03:28;1128;
2019-07-18 16:03:28;1181;
2019-07-18 16:03:43;1151;
2019-07-18 16:03:48;1170;
2019-07-18 16:03:48;1171;
2019-07-18 16:25:45;1126;
2019-07-18 16:30:26;1126;
2019-07-18 16:43:23;1122;
2019-07-18 16:43:23;1137;
2019-07-18 16:43:23;1187;
2019-07-18 16:43:24;1138;
2019-07-18 16:43:27;1109;
2019-07-18 16:43:27;1113;
2019-07-18 16:43:27;1128;
2019-07-18 16:43:27;1181;
2019-07-18 16:43:42;1151;
2019-07-18 16:43:47;1170;
2019-07-18 16:43:47;1171;
2019-07-18 16:54:40;1122;
2019-07-18 16:54:40;1126;
2019-07-18 16:54:40;1137;
2019-07-18 16:54:40;1187;
2019-07-18 16:54:41;1138;
2019-07-18 16:54:44;1109;
2019-07-18 16:54:44;1113;
2019-07-18 16:54:44;1128;
2019-07-18 16:54:44;1181;
2019-07-18 16:54:59;1151;
2019-07-18 17:03:01;1122;
2019-07-18 17:03:01;1126;
2019-07-18 17:03:01;1137;
2019-07-18 17:03:01;1187;
2019-07-18 17:03:02;1138;
2019-07-18 17:03:05;1109;
2019-07-18 17:03:05;1113;
2019-07-18 17:03:05;1128;
2019-07-18 17:03:05;1129;
2019-07-18 17:03:05;1181;
2019-07-18 17:03:20;1151;
2019-07-18 17:03:25;1170;
2019-07-18 17:03:25;1171;
2019-07-18 18:33:16;1154;
2019-07-18 18:33:38;23;
2019-07-18 18:41:36;23;
2019-07-18 18:49:24;23;
2019-07-18 18:52:15;33;
2019-07-18 18:57:13;23;
2019-07-18 19:13:05;1182;
2019-07-18 19:13:05;77;
2019-07-18 19:24:51;1165;
2019-07-18 19:32:08;33;
2019-07-19 14:12:34;33;
2019-07-19 16:52:16;1165;
2019-07-19 16:52:22;1163;
2019-07-19 16:52:22;1164;
2019-07-19 16:53:10;1130;
2019-07-19 16:55:06;1153;
2019-07-19 17:10:52;1126;
2019-07-19 17:13:30;1165;
2019-07-19 17:16:32;1126;
2019-07-19 17:23:50;1165;
2019-07-20 22:51:56;1140;
2019-07-20 22:51:56;2140;
2019-07-22 13:02:13;1119;
2019-07-22 13:02:13;1185;
2019-07-22 16:34:54;1119;
2019-07-22 16:34:54;1185;
2019-07-23 16:17:34;1117;
2019-07-23 16:17:34;1183;
2019-07-25 17:25:32;1129;
2019-07-25 17:51:53;1129;
2019-07-25 17:53:39;1122;
2019-07-25 17:53:39;1126;
2019-07-25 17:53:39;1137;
2019-07-25 17:53:39;1187;
2019-07-25 17:53:40;1138;
2019-07-25 17:53:43;1109;
2019-07-25 17:53:43;1113;
2019-07-25 17:53:43;1128;
2019-07-25 17:53:43;1181;
2019-07-25 17:53:58;1151;
2019-07-25 17:54:03;1170;
2019-07-25 17:54:03;1171;
2019-07-25 17:54:31;1129;
2019-07-25 23:50:28;2117;
2019-07-25 23:50:28;2183;
2019-07-26 16:38:05;40;
2019-07-26 18:29:04;66;
2019-07-26 18:33:44;33;
2019-07-27 00:03:03;66;
2019-07-27 03:57:57;66;
2019-07-27 04:12:42;66;
2019-07-27 09:40:46;66;
2019-07-27 22:35:51;2140;
2019-07-28 02:33:57;66;
2019-07-29 18:09:50;1126;
2019-07-29 18:10:43;1160;
2019-07-29 18:10:46;1161;
2019-07-29 18:10:48;1130;
2019-07-29 18:10:51;1131;
2019-07-29 18:15:02;1122;
2019-07-29 18:15:02;1137;
2019-07-29 18:15:02;1187;
2019-07-29 18:15:03;1138;
2019-07-29 18:15:06;1109;
2019-07-29 18:15:06;1113;
2019-07-29 18:15:06;1128;
2019-07-29 18:15:06;1129;
2019-07-29 18:15:06;1181;
2019-07-29 18:15:21;1151;
2019-07-29 18:15:26;1170;
2019-07-29 18:15:26;1171;
2019-07-29 19:00:06;2122;
2019-07-29 19:00:06;2126;
2019-07-29 19:00:06;2137;
2019-07-29 19:00:06;2187;
2019-07-29 19:00:07;2138;
2019-07-29 19:00:10;2109;
2019-07-29 19:00:10;2113;
2019-07-29 19:00:10;2128;
2019-07-29 19:00:10;2129;
2019-07-29 19:00:10;2181;
2019-07-29 20:50:09;2107;
2019-07-29 21:45:05;2111;
2019-07-29 23:20:07;2122;
2019-07-29 23:20:07;2126;
2019-07-29 23:20:07;2137;
2019-07-29 23:20:07;2187;
2019-07-29 23:20:08;2138;
2019-07-29 23:20:11;2109;
2019-07-29 23:20:11;2113;
2019-07-29 23:20:11;2128;
2019-07-29 23:20:11;2129;
2019-07-29 23:20:11;2181;
2019-07-29 23:20:26;2151;
2019-07-29 23:20:31;2170;
2019-07-29 23:20:31;2171;
2019-07-29 23:47:45;1122;
2019-07-29 23:47:45;1137;
2019-07-29 23:47:45;1187;
2019-07-29 23:47:46;1138;
2019-07-29 23:47:49;1109;
2019-07-29 23:47:49;1113;
2019-07-29 23:47:49;1128;
2019-07-29 23:47:49;1129;
2019-07-29 23:47:49;1181;
2019-07-29 23:48:04;1151;
2019-07-29 23:48:09;1170;
2019-07-29 23:48:09;1171;
2019-07-29 23:56:34;2107;
2019-07-30 00:17:03;1160;
2019-07-30 00:17:03;1161;
2019-07-30 00:17:08;1130;
2019-07-30 00:17:11;1131;
2019-07-30 00:19:46;66;
2019-07-30 00:24:20;1161;
2019-07-30 00:24:26;1161;
2019-07-30 00:24:35;1161;
2019-07-30 00:24:51;1161;
2019-07-30 00:25:13;1161;
2019-07-30 00:25:22;1161;
2019-07-30 00:25:32;2129;
2019-07-30 00:26:13;1122;
2019-07-30 00:26:13;1137;
2019-07-30 00:26:13;1187;
2019-07-30 00:26:14;1138;
2019-07-30 00:26:17;1109;
2019-07-30 00:26:17;1113;
2019-07-30 00:26:17;1128;
2019-07-30 00:26:17;1129;
2019-07-30 00:26:17;1181;
2019-07-30 00:26:32;1151;
2019-07-30 00:26:37;1170;
2019-07-30 00:26:37;1171;
2019-07-30 01:43:41;2107;
2019-07-30 02:57:30;66;
2019-07-30 13:30:34;1160;
2019-07-30 13:30:39;1130;
2019-07-30 13:30:41;1161;
2019-07-30 13:30:43;1131;
2019-07-30 13:32:38;1126;
2019-07-30 13:51:33;1126;
2019-07-30 13:52:26;1160;
2019-07-30 13:52:26;1161;
2019-07-30 13:52:31;1130;
2019-07-30 13:52:34;1131;
2019-07-30 14:27:41;66;
2019-07-30 17:05:50;66;
2019-07-30 19:37:20;66;
2019-07-30 21:52:09;66;
2019-07-31 16:06:56;1165;
2019-07-31 16:08:37;1154;
2019-07-31 16:09:25;23;
2019-07-31 16:13:45;1126;
2019-07-31 16:14:00;1160;
2019-07-31 16:14:03;1161;
2019-07-31 16:14:05;1130;
2019-07-31 16:14:08;1131;
2019-07-31 16:22:09;1154;
2019-07-31 16:27:08;1126;
2019-07-31 16:27:22;1160;
2019-07-31 16:27:25;1161;
2019-07-31 16:27:27;1130;
2019-07-31 16:27:30;1131;
2019-07-31 16:27:40;1161;
2019-07-31 16:38:10;13;
2019-07-31 18:19:51;1126;
2019-07-31 18:20:03;1160;
2019-07-31 18:20:03;1161;
2019-07-31 18:20:08;1130;
2019-07-31 18:20:11;1131;
2019-07-31 18:27:59;2154;
2019-08-05 13:46:12;1165;
2019-08-05 13:55:23;2154;
2019-08-05 13:55:40;23;
2019-08-05 13:57:04;23;
2019-08-05 14:03:13;2154;
2019-08-05 19:35:52;13;
2019-08-05 19:42:11;2182;
2019-08-05 19:42:11;77;
2019-08-05 19:47:50;2117;
2019-08-05 19:47:50;2183;
2019-08-05 19:52:28;1116;
2019-08-05 19:52:28;77;
2019-08-05 19:53:40;1117;
2019-08-05 19:53:40;1183;
2019-08-05 20:00:01;2154;
2019-08-06 00:38:22;13;
2019-08-06 00:44:44;2182;
2019-08-06 00:44:44;77;
2019-08-06 00:46:10;1117;
2019-08-06 00:46:10;1183;
2019-08-06 00:46:10;2117;
2019-08-06 00:46:10;2183;
2019-08-06 00:50:33;1182;
2019-08-06 00:50:33;77;
2019-08-06 00:51:55;1117;
2019-08-06 00:51:55;1183;
2019-08-06 00:58:10;2154;
2019-08-06 11:24:03;2116;
2019-08-06 11:24:03;77;
2019-08-06 11:24:03;2182;
2019-08-06 11:29:41;1182;
2019-08-06 11:29:41;77;
2019-08-06 11:29:41;1116;
2019-08-06 11:37:07;2154;
2019-08-06 11:40:02;2154;
2019-08-06 13:56:06;2154;
2019-08-06 13:58:51;72;
2019-08-06 14:07:30;2154;
2019-08-06 19:46:00;1140;
2019-08-06 19:46:00;2140;
2019-08-07 17:53:19;2182;
2019-08-07 17:53:19;77;
2019-08-07 17:53:19;2116;
2019-08-07 17:53:56;1117;
2019-08-07 17:53:56;1183;
2019-08-07 17:53:56;2117;
