DateTime,GpsPos,EventNumber,Data
2019-03-13 06:08:20,N5317.7131E00246.239,331,96
2019-03-13 06:08:20,N5317.7131E00246.239,640,1760
2019-03-13 06:08:20,N5317.7131E00246.239,650,1573
2019-03-13 06:08:20,N5317.7131E00246.239,760,93
2019-03-13 06:08:20,N5317.7131E00246.239,770,100
2019-03-13 06:09:20,N5317.6187E00246.162,331,113
2019-03-13 06:09:20,N5317.6187E00246.162,640,1719
2019-03-13 06:09:20,N5317.6187E00246.162,650,1566
2019-03-13 06:09:20,N5317.6187E00246.162,760,92
2019-03-13 06:09:20,N5317.6187E00246.162,770,100
2019-03-13 06:10:20,N5317.5108E00246.070,331,131
2019-03-13 06:10:20,N5317.5108E00246.070,640,1701
2019-03-13 06:10:20,N5317.5108E00246.070,650,1564
2019-03-13 06:10:20,N5317.5108E00246.070,760,91
2019-03-13 06:10:20,N5317.5108E00246.070,770,100
2019-03-13 06:10:58,-,240,0
2019-03-13 06:11:20,N5317.3931E00245.976,640,1658
2019-03-13 06:11:20,N5317.3931E00245.976,650,1547
2019-03-13 06:11:20,N5317.3931E00245.976,760,90
2019-03-13 06:11:20,N5317.3931E00245.976,770,100
2019-03-13 06:11:50,N5317.3346E00245.933,806,0
2019-03-13 06:12:20,N5317.2756E00245.893,331,159
2019-03-13 06:12:20,N5317.2756E00245.893,640,1690
2019-03-13 06:12:20,N5317.2756E00245.893,650,1578
2019-03-13 06:12:20,N5317.2756E00245.893,760,90
2019-03-13 06:12:20,N5317.2756E00245.893,770,100
2019-03-13 06:13:20,N5317.1623E00245.800,331,177
2019-03-13 06:13:20,N5317.1623E00245.800,640,1647
2019-03-13 06:13:20,N5317.1623E00245.800,650,1560
2019-03-13 06:13:20,N5317.1623E00245.800,760,89
2019-03-13 06:13:20,N5317.1623E00245.800,770,100
2019-03-13 06:14:20,N5317.0516E00245.722,331,194
2019-03-13 06:14:20,N5317.0516E00245.722,640,1603
2019-03-13 06:14:20,N5317.0516E00245.722,650,1535
2019-03-13 06:14:20,N5317.0516E00245.722,760,89
2019-03-13 06:14:20,N5317.0516E00245.722,770,100
